Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Incomplete Rides,Incomplete Rides Reason,Ride Distance (KM),Driver Ratings,Customer Rating,Payment Method,Price_BND,Pickup ,Drop ,Driver ID,Platform Fee BND,Driver Earnings BND,Month,Year,Day of Week,On Time Arrival,Driver Shift Hours,Offer ID,Offer Sent Timestamp,Offer Result,Response Timestamp,Driver Session ID,Session Start,Session End,Request Timestamp,Driver Assigned Timestamp,Driver Arrival Timestamp,Pickup Timestamp,Dropoff Timestamp,Cancellation Timestamp,Pickup Lat,Pickup Lon,Dropoff Lat,Dropoff Lon,Fare Base,Distance Fee,Time Fee,Total Fare Authoritative,Fare ID,Invoice ID,Currency,Vehicle ID,Vehicle Active Flag,Marketplace Region,Estimated ETA at Assignment,Surge Region,Driver Acceptance Latency,Customer Signup Date,Data Quality Flag
2025-11-19,16:17:08,"""CNR3966448""",Completed,"""CID4889324""",Premium,Tutong Beach,Lambak,7.3,26.5,,,,19.22,3.7,3.9,Online Banking,24.48,Belait,Belait,Faisal Hakimi,4.08,14.74,February,2024,Friday,1.0,9.2,OFF-200142,2/23/2024 16:16,accepted,2/23/2024 16:16,SESS-85181,2/23/2024 11:17,2/23/2024 18:17,2/23/2024 16:17,2025-11-19 02:57:00,2025-11-19 02:59:00,2025-11-19 03:08:00,2025-11-19 03:33:00,,4.63084,114.22862,4.53255,114.18426,3.5,17.03,2.12,24.65,FQ-6771,INV-391024,BND,VEH-126,Yes,Tutong,9,Normal,11,11/30/2023,Pass
2025-11-28,10:05:53,"""CNR8467869""",Cancelled,"""CID3130096""",Premium,Mata-Mata,Mata-Mata,3.2,14.4,,,,17.31,4.5,4.0,Cash,18.5,Belait,Belait,,3.5,13.66,June,2024,Thursday,,6.2,OFF-200151,6/20/2024 10:05,rejected,6/20/2024 10:05,SESS-16338,6/20/2024 8:05,6/20/2024 12:05,6/20/2024 10:05,2025-11-28 18:51:00,2025-11-28 18:55:00,2025-11-28 19:01:00,2025-11-28 19:34:00,,4.58805,114.24636,4.67083,114.25141,3.5,3.92,1.15,13.57,FQ-8742,INV-105149,BND,VEH-510,Yes,Belait,5,Normal,8,7/25/2023,Pass
2025-11-09,21:26:16,"""CNR9924856""",Completed,"""CID5443075""",SUV,Bandar Seri Begawan,Tutong Beach,9.0,23.4,,,,9.38,4.1,4.0,Online Banking,17.79,Belait,Belait,Mohd Hafiz,4.3,12.71,January,2024,Monday,0.0,4.3,OFF-200037,1/15/2024 21:25,rejected,1/15/2024 21:25,SESS-37455,1/15/2024 17:26,1/15/2024 23:26,1/15/2024 21:26,2025-11-09 17:12:00,2025-11-09 17:16:00,2025-11-09 17:22:00,2025-11-09 18:06:00,,4.5176,114.18781,4.60447,114.17037,3.5,2.81,1.87,6.68,FQ-6944,INV-424842,BND,VEH-678,Yes,Tutong,13,Normal,4,11/27/2023,Pass
2025-11-19,18:57:42,"""CNR1401168""",Completed,"""CID2578107""",Premium,Bangar,Gadong,12.4,24.6,,,,5.83,4.0,4.8,Online Banking,28.35,Brunei-Muara,Brunei-Muara,Haji Ramli,6.26,21.55,May,2024,Saturday,1.0,7.2,OFF-200162,5/25/2024 18:57,accepted,5/25/2024 18:57,SESS-68895,5/25/2024 15:57,5/25/2024 19:57,5/25/2024 18:57,2025-11-19 17:44:00,2025-11-19 17:48:00,2025-11-19 17:51:00,2025-11-19 18:30:00,,4.90637,114.97589,4.91939,114.85413,3.5,9.32,1.97,18.79,FQ-5954,INV-736927,BND,VEH-355,Yes,Tutong,12,Normal,2,7/29/2023,Pass
2025-11-06,17:31:22,"""CNR4715373""",Completed,"""CID7822710""",Compact,Jangsak,Kiulap,10.7,27.9,,,,16.79,3.7,4.0,Dart Wallet,3.58,Brunei-Muara,Brunei-Muara,Aiman Hakim,0.81,2.39,September,2024,Wednesday,1.0,10.6,OFF-200093,9/25/2024 17:30,accepted,9/25/2024 17:30,SESS-93521,9/25/2024 15:31,9/25/2024 18:31,9/25/2024 17:31,2025-11-06 03:45:00,2025-11-06 03:49:00,2025-11-06 03:53:00,2025-11-06 04:00:00,,4.89293,114.96698,4.90829,114.89094,3.5,8.55,2.23,26.42,FQ-7920,INV-521352,BND,VEH-146,Yes,Belait,7,High Demand Zone,14,9/28/2023,Pass
2025-11-08,6:18:50,"""CNR3626259""",Cancelled by Driver,"""CID1114091""",Premium,Mentiri,Lumut,12.5,41.0,,,,25.78,4.8,4.1,Card,11.38,Brunei-Muara,Brunei-Muara,,2.08,9.66,August,2024,Wednesday,,8.4,OFF-200094,8/14/2024 6:18,rejected,8/14/2024 6:18,SESS-16338,8/14/2024 2:18,8/14/2024 9:18,8/14/2024 6:18,2025-11-08 00:23:00,2025-11-08 00:25:00,2025-11-08 00:35:00,2025-11-08 01:14:00,,4.86875,114.89987,4.95623,114.97711,3.5,3.92,3.28,12.7,FQ-9945,INV-209040,BND,VEH-510,Yes,Brunei-Muara,12,Normal,5,1/15/2023,Pass
2025-11-01,11:03:06,"""CNR1752210""",Cancelled,"""CID3897629""",Sedan,Gadong,Berakas,4.4,30.3,,,,26.77,4.9,3.8,Online Banking,6.26,Brunei-Muara,Belait,,0.96,4.97,February,2024,Thursday,,5.3,OFF-200048,2/8/2024 11:02,rejected,2/8/2024 11:02,SESS-16338,2/8/2024 8:03,2/8/2024 13:03,2/8/2024 11:03,2025-11-01 04:51:00,2025-11-01 04:52:00,2025-11-01 04:59:00,2025-11-01 05:32:00,,4.85678,114.96516,4.68926,114.35637,3.5,3.92,2.42,9.84,FQ-5275,INV-419149,BND,VEH-510,Yes,Brunei-Muara,11,Normal,12,5/28/2023,Pass
2025-11-12,11:54:21,"""CNR2312430""",Cancelled,"""CID9761509""",Premium,Jangsak,Bangar,10.0,39.5,,,,14.92,4.2,3.7,Dart Wallet,19.08,Brunei-Muara,Tutong,Shahrul Nizam,1.96,14.89,August,2024,Monday,0.0,8.1,OFF-200068,8/26/2024 11:53,accepted,8/26/2024 11:53,SESS-93507,8/26/2024 9:54,8/26/2024 12:54,8/26/2024 11:54,2025-11-12 12:05:00,2025-11-12 12:08:00,2025-11-12 12:18:00,2025-11-12 12:29:00,,4.93963,114.89716,4.80297,114.68201,3.5,7.54,3.16,16.2,FQ-6291,INV-968820,BND,VEH-252,Yes,Belait,11,Normal,8,11/13/2023,Pass
2025-11-14,22:34:44,"""CNR2832932""",Completed,"""CID2093358""",Sedan,Mata-Mata,Sengkurong,4.0,33.3,,,,9.79,3.6,4.4,Cash,32.41,Brunei-Muara,Belait,Shahrul Nizam,3.88,27.3,September,2024,Thursday,1.0,9.3,OFF-200061,9/19/2024 22:33,accepted,9/19/2024 22:33,SESS-93507,9/19/2024 17:34,9/20/2024 0:34,9/19/2024 22:34,2025-11-14 20:48:00,2025-11-14 20:49:00,2025-11-14 20:51:00,2025-11-14 20:58:00,,4.97195,114.87802,4.52003,114.28066,3.5,18.22,2.66,35.47,FQ-5020,INV-287413,BND,VEH-252,Yes,Belait,12,High Demand Zone,9,9/7/2023,Pass
2025-11-16,14:53:05,"""CNR9806462""",Cancelled,"""CID3361602""",Premium,Sengkurong,Lambak,14.3,42.5,,,,4.66,4.8,4.4,Cash,28.2,Brunei-Muara,Belait,Dayangku Siti,4.28,19.2,April,2024,Saturday,0.0,7.0,OFF-200187,4/6/2024 14:52,accepted,4/6/2024 14:52,SESS-38322,4/6/2024 12:53,4/6/2024 17:53,4/6/2024 14:53,2025-11-16 08:29:00,2025-11-16 08:34:00,2025-11-16 08:42:00,2025-11-16 09:08:00,4/6/2024 15:00,4.90633,114.94813,4.66645,114.22783,3.5,3.92,3.4,16.02,FQ-8440,INV-511256,BND,VEH-618,Yes,Temburong,4,High Demand Zone,6,9/25/2023,Pass
2025-11-05,20:31:41,"""CNR6760475""",Completed,"""CID2785792""",Premium,Jerudong,Gadong,11.8,39.2,,,,1.85,4.3,4.1,Card,17.07,Belait,Tutong,,2.94,12.37,December,2024,Friday,,5.8,OFF-200177,12/27/2024 20:30,accepted,12/27/2024 20:31,SESS-16338,12/27/2024 18:31,12/27/2024 22:31,12/27/2024 20:31,2025-11-05 10:53:00,2025-11-05 10:55:00,2025-11-05 10:59:00,2025-11-05 11:31:00,,4.64322,114.34329,4.70581,114.68612,3.5,3.92,3.14,15.56,FQ-9122,INV-765025,BND,VEH-510,Yes,Belait,13,Normal,8,9/12/2023,Pass
2025-11-22,4:52:04,"""CNR3628440""",Cancelled by Driver,"""CID7053690""",Sedan,Mentiri,Lambak,15.0,16.5,,,,15.18,4.0,4.0,Card,13.0,Belait,Brunei-Muara,Hamid Rashid,1.57,8.07,October,2024,Wednesday,1.0,8.1,OFF-200077,10/16/2024 4:51,accepted,10/16/2024 4:51,SESS-39154,10/16/2024 0:52,10/16/2024 6:52,10/16/2024 4:52,2025-11-22 10:13:00,2025-11-22 10:18:00,2025-11-22 10:23:00,2025-11-22 11:06:00,,4.5157,114.38092,4.9559,114.94024,3.5,17.31,1.32,35.7,FQ-8869,INV-625491,BND,VEH-750,Yes,Temburong,12,High Demand Zone,7,3/29/2023,Pass
2025-11-04,17:37:07,"""CNR6403761""",Completed,"""CID4335550""",SUV,Rimba,Serusop,4.6,32.9,1.0,,,23.59,4.1,4.2,Cash,10.58,Belait,Belait,Haji Ramli,2.6,6.73,May,2024,Thursday,0.0,9.3,OFF-200116,5/9/2024 17:36,rejected,5/9/2024 17:36,SESS-68895,5/9/2024 13:37,5/9/2024 18:37,5/9/2024 17:37,2025-11-04 05:41:00,2025-11-04 05:42:00,2025-11-04 05:44:00,2025-11-04 06:27:00,5/9/2024 17:43,4.56322,114.35532,4.52656,114.19165,3.5,3.92,2.63,12.05,FQ-5044,INV-648494,BND,VEH-355,Yes,Belait,6,Normal,11,5/25/2023,Pass
2025-11-09,15:20:46,"""CNR4215294""",Completed,"""CID4665477""",Premium,Bangar,Mentiri,4.8,13.5,,,,9.85,4.0,4.6,Online Banking,21.7,Belait,Brunei-Muara,Faisal Hakimi,3.3,16.72,January,2024,Wednesday,0.0,5.7,OFF-200119,1/10/2024 15:20,accepted,1/10/2024 15:20,SESS-85181,1/10/2024 11:20,1/10/2024 16:20,1/10/2024 15:20,2025-11-09 17:31:00,2025-11-09 17:36:00,2025-11-09 17:41:00,2025-11-09 18:20:00,,4.53101,114.19478,4.91683,114.93668,3.5,6.58,1.08,11.16,FQ-5787,INV-530245,BND,VEH-126,Yes,Tutong,7,Normal,6,5/5/2023,Pass
2025-11-13,22:24:03,"""CNR9205944""",Completed,"""CID2975665""",Sedan,Jangsak,Bandar Seri Begawan,10.1,35.5,,,,18.38,3.8,3.9,Online Banking,14.62,Belait,Brunei-Muara,,2.46,9.72,July,2024,Sunday,,7.6,OFF-200136,7/14/2024 22:23,accepted,7/14/2024 22:23,SESS-16338,7/14/2024 17:24,7/15/2024 1:24,7/14/2024 22:24,2025-11-13 03:20:00,2025-11-13 03:23:00,2025-11-13 03:32:00,2025-11-13 03:57:00,,4.65695,114.26303,4.96827,114.92521,3.5,3.92,2.84,10.26,FQ-7907,INV-658083,BND,VEH-510,Yes,Brunei-Muara,10,Normal,14,9/8/2023,Pass
2025-11-12,14:48:47,"""CNR8626386""",Completed,"""CID6488104""",Sedan,Tutong Beach,Kuala Belait,13.2,29.6,,,,21.37,4.8,3.9,Dart Wallet,21.58,Belait,Brunei-Muara,Azizul Hasni,3.65,18.24,October,2024,Sunday,1.0,10.5,OFF-200161,10/27/2024 14:48,accepted,10/27/2024 14:48,SESS-32577,10/27/2024 9:48,10/27/2024 17:48,10/27/2024 14:48,2025-11-12 20:06:00,2025-11-12 20:09:00,2025-11-12 20:13:00,2025-11-12 20:40:00,,4.67317,114.37449,4.94355,114.888,3.5,3.42,2.37,9.29,FQ-9476,INV-887065,BND,VEH-480,Yes,Temburong,9,Normal,7,10/2/2023,Pass
2025-11-20,12:06:32,"""CNR1755879""",Cancelled,"""CID1823373""",Sedan,Muara,Berakas,2.3,13.8,,,,2.99,4.4,4.3,Card,30.96,Brunei-Muara,Brunei-Muara,,6.93,20.13,July,2024,Sunday,,11.0,OFF-200075,7/21/2024 12:05,accepted,7/21/2024 12:06,SESS-16338,7/21/2024 10:06,7/21/2024 13:06,7/21/2024 12:06,2025-11-20 05:53:00,2025-11-20 05:57:00,2025-11-20 06:02:00,2025-11-20 06:28:00,,4.88843,114.92228,4.88137,114.91752,3.5,3.92,1.1,12.65,FQ-8727,INV-645832,BND,VEH-510,Yes,Brunei-Muara,11,High Demand Zone,8,8/10/2023,Pass
2025-11-06,20:46:16,"""CNR5874746""",Cancelled,"""CID9596834""",Premium,Bangar,Bandar Seri Begawan,8.5,33.8,,,,9.27,4.0,4.5,Card,9.28,Belait,Brunei-Muara,Faisal Hakimi,1.18,6.86,June,2024,Sunday,1.0,9.9,OFF-200034,6/23/2024 20:45,rejected,6/23/2024 20:45,SESS-85181,6/23/2024 15:46,6/23/2024 22:46,6/23/2024 20:46,2025-11-06 13:45:00,2025-11-06 13:49:00,2025-11-06 13:59:00,2025-11-06 14:06:00,6/23/2024 20:54,4.66917,114.28965,4.89813,114.86034,3.5,3.92,2.7,15.12,FQ-8476,INV-245076,BND,VEH-126,Yes,Belait,9,Normal,13,12/8/2023,Pass
2025-11-04,16:24:48,"""CNR5785058""",Completed,"""CID7525538""",Compact,Mentiri,Muara,11.6,35.9,1.0,,,20.88,3.6,4.1,Cash,14.4,Brunei-Muara,Brunei-Muara,Aiman Hakim,2.04,9.32,October,2024,Friday,0.0,5.5,OFF-200000,10/25/2024 16:24,accepted,10/25/2024 16:24,SESS-93521,10/25/2024 13:24,10/25/2024 18:24,10/25/2024 16:24,2025-11-04 14:33:00,2025-11-04 14:36:00,2025-11-04 14:44:00,2025-11-04 15:08:00,10/25/2024 16:30,4.87265,114.86109,4.91072,114.91494,3.5,3.92,2.87,12.86,FQ-5728,INV-132772,BND,VEH-146,Yes,Belait,8,High Demand Zone,6,1/1/2024,Pass
2025-11-16,6:55:24,"""CNR8363670""",Cancelled,"""CID6661007""",SUV,Bandar Seri Begawan,Kuala Belait,3.1,39.1,1.0,,,17.69,5.0,4.1,Card,21.81,Tutong,Belait,Ridhwan Bakar,4.24,17.93,June,2024,Sunday,0.0,5.5,OFF-200039,6/23/2024 6:55,accepted,6/23/2024 6:55,SESS-20959,6/23/2024 2:55,6/23/2024 9:55,6/23/2024 6:55,2025-11-16 14:38:00,2025-11-16 14:43:00,2025-11-16 14:47:00,2025-11-16 15:16:00,6/23/2024 7:04,4.83034,114.71564,4.67236,114.24922,3.5,3.92,3.13,12.55,FQ-6190,INV-501755,BND,VEH-504,Yes,Temburong,4,Normal,8,1/29/2023,Pass
2025-11-11,12:59:18,"""CNR4413354""",Completed,"""CID9033252""",Premium,Kiulap,Bangar,6.0,21.8,,,,7.78,4.6,3.7,Dart Wallet,20.0,Brunei-Muara,Belait,Nabilah Hassan,4.13,16.66,September,2024,Friday,0.0,4.3,OFF-200063,9/27/2024 12:58,accepted,9/27/2024 12:58,SESS-68128,9/27/2024 8:59,9/27/2024 14:59,9/27/2024 12:59,2025-11-11 01:36:00,2025-11-11 01:37:00,2025-11-11 01:39:00,2025-11-11 02:21:00,,4.92793,114.93082,4.69372,114.3898,3.5,16.45,1.74,21.19,FQ-7132,INV-155972,BND,VEH-713,Yes,Brunei-Muara,7,Normal,7,2/1/2024,Pass
2025-11-18,6:17:11,"""CNR2817835""",Cancelled by Driver,"""CID3004362""",Premium,Kuala Belait,Rimba,14.8,26.1,,,,13.7,4.8,4.7,Online Banking,21.65,Belait,Tutong,Mohd Hafiz,5.01,16.03,September,2024,Sunday,1.0,9.8,OFF-200149,9/8/2024 6:16,rejected,9/8/2024 6:16,SESS-37455,9/8/2024 2:17,9/8/2024 8:17,9/8/2024 6:17,2025-11-18 19:17:00,2025-11-18 19:20:00,2025-11-18 19:26:00,2025-11-18 20:04:00,,4.61877,114.19491,4.69642,114.67254,3.5,5.43,2.09,10.02,FQ-8071,INV-674994,BND,VEH-678,Yes,Belait,4,Normal,2,11/10/2023,Pass
2025-11-11,13:56:24,"""CNR5195905""",Completed,"""CID6060819""",Sedan,Tutong Beach,Jerudong,6.0,37.1,1.0,,,17.93,4.8,4.8,Card,17.12,Belait,Tutong,Nabilah Hassan,3.28,13.4,June,2024,Monday,0.0,9.6,OFF-200059,6/10/2024 13:55,accepted,6/10/2024 13:55,SESS-68128,6/10/2024 10:56,6/10/2024 14:56,6/10/2024 13:56,2025-11-11 20:33:00,2025-11-11 20:38:00,2025-11-11 20:45:00,2025-11-11 21:26:00,6/10/2024 14:02,4.67708,114.20374,4.71426,114.64436,3.5,3.92,2.97,14.39,FQ-5551,INV-725131,BND,VEH-713,Yes,Belait,12,Normal,14,10/24/2023,Pass
2025-11-27,12:59:18,"""CNR4413354""",Completed,"""CID9033252""",Compact,Jangsak,Bandar Seri Begawan,6.0,21.8,,,,8.62,4.9,3.9,Cash,32.31,Brunei-Muara,Belait,Nabilah Hassan,3.71,22.04,September,2024,Friday,0.0,4.3,OFF-200063,9/27/2024 12:58,accepted,9/27/2024 12:58,SESS-68128,9/27/2024 8:59,9/27/2024 14:59,9/27/2024 12:59,2025-11-27 02:41:00,2025-11-27 02:46:00,2025-11-27 02:52:00,2025-11-27 03:05:00,,4.92793,114.93082,4.69372,114.3898,3.5,16.45,1.74,21.19,FQ-7132,INV-155972,BND,VEH-713,Yes,Belait,7,Normal,7,2/1/2024,Pass
2025-11-14,11:35:20,"""CNR3950515""",Completed,"""CID9062603""",SUV,Bandar Seri Begawan,Lambak,8.2,14.2,1.0,,,25.62,5.0,3.9,Cash,27.06,Brunei-Muara,Belait,Abdul Rahman,3.04,17.01,December,2024,Thursday,1.0,8.1,OFF-200092,12/26/2024 11:34,accepted,12/26/2024 11:34,SESS-85776,12/26/2024 6:35,12/26/2024 12:35,12/26/2024 11:35,2025-11-14 15:34:00,2025-11-14 15:38:00,2025-11-14 15:48:00,2025-11-14 16:03:00,12/26/2024 11:44,4.90952,114.9285,4.53955,114.11603,3.5,3.92,1.14,15.7,FQ-9328,INV-348133,BND,VEH-428,Yes,Brunei-Muara,11,High Demand Zone,3,1/1/2023,Pass
2025-11-16,14:49:19,"""CNR1758100""",Cancelled,"""CID7007318""",Sedan,Gadong,Lambak,10.3,23.4,,,,5.29,3.8,4.4,Dart Wallet,14.85,Brunei-Muara,Brunei-Muara,Noraini Kassim,3.54,12.11,October,2024,Friday,0.0,6.9,OFF-200071,10/4/2024 14:48,accepted,10/4/2024 14:48,SESS-88755,10/4/2024 10:49,10/4/2024 16:49,10/4/2024 14:49,2025-11-16 16:53:00,2025-11-16 16:58:00,2025-11-16 17:05:00,2025-11-16 17:27:00,,4.85156,114.9388,4.97422,114.92309,3.5,3.7,1.87,13.6,FQ-6719,INV-204938,BND,VEH-967,Yes,Brunei-Muara,4,High Demand Zone,12,1/17/2024,Pass
2025-11-26,10:40:22,"""CNR1652765""",Completed,"""CID8558813""",Premium,Jangsak,Gadong,6.5,34.4,,1.0,Vehicle Breakdown,22.59,3.5,4.4,Card,3.64,Tutong,Belait,Zulhelmi Ishak,0.5,2.29,December,2024,Sunday,1.0,4.5,OFF-200010,12/1/2024 10:40,rejected,12/1/2024 10:40,SESS-38008,12/1/2024 7:40,12/1/2024 11:40,12/1/2024 10:40,2025-11-26 10:53:00,2025-11-26 10:58:00,2025-11-26 11:05:00,2025-11-26 11:50:00,,4.747,114.67638,4.5337,114.22291,3.5,2.13,2.75,15.47,FQ-6248,INV-952956,BND,VEH-353,Yes,Brunei-Muara,9,High Demand Zone,11,1/29/2024,Pass
2025-11-28,20:47:53,"""CNR3122045""",Cancelled,"""CID3241966""",Sedan,Mentiri,Sengkurong,10.5,33.1,,,,21.01,4.3,3.7,Card,21.37,Belait,Tutong,Zulhelmi Ishak,3.85,14.57,July,2024,Thursday,0.0,7.7,OFF-200104,7/11/2024 20:47,accepted,7/11/2024 20:47,SESS-38008,7/11/2024 17:47,7/11/2024 21:47,7/11/2024 20:47,2025-11-28 16:56:00,2025-11-28 16:59:00,2025-11-28 17:08:00,2025-11-28 17:49:00,,4.5563,114.25526,4.72672,114.73274,3.5,1.02,2.65,14.76,FQ-9811,INV-950112,BND,VEH-353,Yes,Belait,8,High Demand Zone,9,8/23/2023,Pass
2025-11-04,21:58:45,"""CNR9312414""",Completed,"""CID1962689""",SUV,Berakas,Jangsak,2.4,16.2,,,,24.06,3.7,4.6,Dart Wallet,32.85,Brunei-Muara,Brunei-Muara,Sufian bin Haji Ali,4.3,24.07,January,2024,Saturday,1.0,4.5,OFF-200013,1/13/2024 21:58,accepted,1/13/2024 21:58,SESS-22883,1/13/2024 16:58,1/13/2024 23:58,1/13/2024 21:58,2025-11-04 01:14:00,2025-11-04 01:16:00,2025-11-04 01:18:00,2025-11-04 01:43:00,,4.96477,114.89641,4.93448,114.90409,3.5,20.52,1.3,36.65,FQ-7660,INV-846445,BND,VEH-473,Yes,Tutong,6,High Demand Zone,13,9/4/2023,Pass
2025-11-15,13:56:24,"""CNR5195905""",Cancelled by Driver,"""CID6060819""",Premium,Muara,Berakas,6.0,37.1,1.0,,,19.17,4.8,5.0,Card,25.54,Belait,Tutong,Nabilah Hassan,6.29,18.8,June,2024,Monday,0.0,9.6,OFF-200059,6/10/2024 13:55,accepted,6/10/2024 13:55,SESS-68128,6/10/2024 10:56,6/10/2024 14:56,6/10/2024 13:56,2025-11-15 01:58:00,2025-11-15 02:03:00,2025-11-15 02:13:00,2025-11-15 02:40:00,6/10/2024 14:02,4.67708,114.20374,4.71426,114.64436,3.5,3.92,2.97,14.39,FQ-5551,INV-725131,BND,VEH-713,Yes,Temburong,12,Normal,14,10/24/2023,Pass
2025-11-14,17:26:43,"""CNR5058425""",Completed,"""CID8939404""",Compact,Bandar Seri Begawan,Mentiri,2.4,35.3,,,,11.35,3.9,4.1,Dart Wallet,21.18,Brunei-Muara,Belait,Ridhwan Bakar,2.49,16.89,July,2024,Saturday,0.0,4.9,OFF-200029,7/6/2024 17:26,rejected,7/6/2024 17:26,SESS-20959,7/6/2024 13:26,7/6/2024 18:26,7/6/2024 17:26,2025-11-14 02:13:00,2025-11-14 02:17:00,2025-11-14 02:23:00,2025-11-14 03:08:00,,4.96512,114.89779,4.62049,114.24781,3.5,3.67,2.82,17.48,FQ-8863,INV-156526,BND,VEH-504,Yes,Belait,9,High Demand Zone,4,1/1/2023,Pass
2025-11-22,20:46:16,"""CNR5874746""",Completed,"""CID9596834""",Compact,Lumut,Lambak,8.5,33.8,,,,19.85,3.8,3.9,Cash,34.9,Belait,Brunei-Muara,Faisal Hakimi,5.29,24.52,June,2024,Sunday,1.0,9.9,OFF-200034,6/23/2024 20:45,rejected,6/23/2024 20:45,SESS-85181,6/23/2024 15:46,6/23/2024 22:46,6/23/2024 20:46,2025-11-22 18:50:00,2025-11-22 18:52:00,2025-11-22 19:02:00,2025-11-22 19:15:00,6/23/2024 20:54,4.66917,114.28965,4.89813,114.86034,3.5,3.92,2.7,15.12,FQ-8476,INV-245076,BND,VEH-126,Yes,Temburong,9,Normal,13,12/8/2023,Pass
2025-11-03,14:00:27,"""CNR3467080""",Completed,"""CID3327954""",Sedan,Bandar Seri Begawan,Kiulap,4.5,33.4,,,,26.29,3.6,4.7,Dart Wallet,13.71,Brunei-Muara,Tutong,Nabilah Hassan,1.99,10.4,April,2024,Friday,1.0,9.4,OFF-200164,4/5/2024 13:59,accepted,4/5/2024 13:59,SESS-68128,4/5/2024 9:00,4/5/2024 16:00,4/5/2024 14:00,2025-11-03 12:44:00,2025-11-03 12:45:00,2025-11-03 12:51:00,2025-11-03 13:12:00,,4.89059,114.94448,4.74366,114.75213,3.5,8.89,2.67,15.06,FQ-9454,INV-776049,BND,VEH-713,Yes,Temburong,14,Normal,9,6/18/2023,Pass
2025-11-12,9:55:48,"""CNR4076785""",Completed,"""CID4419792""",SUV,Serusop,Lumut,11.7,29.7,,,,7.05,3.9,4.8,Cash,18.57,Brunei-Muara,Belait,Ahmad Zaki,4.24,11.77,December,2024,Tuesday,1.0,7.7,OFF-200004,12/3/2024 9:55,accepted,12/3/2024 9:55,SESS-75925,12/3/2024 4:55,12/3/2024 11:55,12/3/2024 9:55,2025-11-12 02:47:00,2025-11-12 02:52:00,2025-11-12 03:02:00,2025-11-12 03:19:00,,4.89715,114.85574,4.588,114.39263,3.5,5.43,2.38,10.81,FQ-9216,INV-903863,BND,VEH-696,Yes,Brunei-Muara,5,Normal,6,1/15/2024,Pass
2025-11-09,20:17:18,"""CNR6724544""",Cancelled by Driver,"""CID8999095""",Sedan,Mentiri,Berakas,3.4,43.5,,,,12.66,4.4,4.5,Dart Wallet,16.39,Brunei-Muara,Brunei-Muara,Khairul Anuar,3.75,12.68,January,2024,Friday,0.0,9.4,OFF-200082,1/5/2024 20:16,accepted,1/5/2024 20:16,SESS-78148,1/5/2024 16:17,1/5/2024 21:17,1/5/2024 20:17,2025-11-09 21:09:00,2025-11-09 21:14:00,2025-11-09 21:17:00,2025-11-09 21:51:00,1/5/2024 20:21,4.89792,114.88277,4.89921,114.883,3.5,3.92,3.48,13.4,FQ-7573,INV-473089,BND,VEH-476,Yes,Belait,14,Normal,13,4/7/2023,Pass
2025-11-23,11:06:44,"""CNR8442785""",Completed,"""CID7651154""",Premium,Tutong Beach,Jangsak,3.2,43.6,,,,7.88,4.2,4.6,Online Banking,30.38,Tutong,Brunei-Muara,Ahmad Zaki,4.54,24.54,September,2024,Wednesday,0.0,4.5,OFF-200122,9/4/2024 11:05,accepted,9/4/2024 11:06,SESS-75925,9/4/2024 8:06,9/4/2024 14:06,9/4/2024 11:06,2025-11-23 00:27:00,2025-11-23 00:32:00,2025-11-23 00:36:00,2025-11-23 00:52:00,,4.67843,114.76523,4.9107,114.96154,3.5,13.79,3.49,25.78,FQ-8406,INV-615153,BND,VEH-696,Yes,Tutong,6,Normal,13,6/11/2023,Pass
2025-11-28,4:52:04,"""CNR3628440""",Cancelled,"""CID7053690""",Sedan,Mata-Mata,Bangar,15.0,16.5,,,,23.2,4.3,3.8,Cash,27.82,Belait,Brunei-Muara,Hamid Rashid,4.06,16.94,October,2024,Wednesday,1.0,8.1,OFF-200077,10/16/2024 4:51,accepted,10/16/2024 4:51,SESS-39154,10/16/2024 0:52,10/16/2024 6:52,10/16/2024 4:52,2025-11-28 14:59:00,2025-11-28 15:01:00,2025-11-28 15:07:00,2025-11-28 15:41:00,,4.5157,114.38092,4.9559,114.94024,3.5,17.31,1.32,35.7,FQ-8869,INV-625491,BND,VEH-750,Yes,Brunei-Muara,12,High Demand Zone,7,3/29/2023,Pass
2025-11-17,17:46:33,"""CNR2831131""",Completed,"""CID1170263""",SUV,Jangsak,Sengkurong,12.4,34.3,1.0,,,14.77,3.5,3.8,Card,12.09,Tutong,Brunei-Muara,Aiman Hakim,1.66,7.3,May,2024,Sunday,0.0,10.5,OFF-200153,5/19/2024 17:46,rejected,5/19/2024 17:46,SESS-93521,5/19/2024 13:46,5/19/2024 18:46,5/19/2024 17:46,2025-11-17 02:22:00,2025-11-17 02:27:00,2025-11-17 02:32:00,2025-11-17 03:08:00,5/19/2024 17:51,4.66044,114.7135,4.89094,114.97557,3.5,3.92,2.74,15.2,FQ-9764,INV-621374,BND,VEH-146,Yes,Temburong,12,High Demand Zone,6,5/20/2023,Pass
